match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:14:06,3,13,228,2,0,6,6,4,0,1,2,2,120,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:14:45,3,13,229,2,0,6,6,4,1,2,2,1,121,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:15:45,3,13,230,2,0,6,6,5,1,2,1,2,121,109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:16:15,3,13,231,2,0,6,6,5,2,1,1,1,122,109,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,5:16:48,3,13,232,2,0,6,6,6,2,1,1,1,123,109,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:00:00,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:00:16,1,1,2,0,0,0,0,0,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:00:39,1,1,3,0,0,0,0,0,2,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:01:08,1,1,4,0,0,0,0,0,3,2,1,2,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:02:20,1,2,5,0,0,0,1,0,0,1,2,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:03:04,1,2,6,0,0,0,1,1,0,1,2,2,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:03:56,1,2,7,0,0,0,1,1,1,1,1,1,2,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:04:38,1,2,8,0,0,0,1,2,1,1,2,1,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:05:18,1,2,9,0,0,0,1,3,1,1,1,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:05:58,1,3,10,0,0,1,1,0,0,2,1,2,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:06:23,1,3,11,0,0,1,1,0,1,2,1,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:06:43,1,3,12,0,0,1,1,0,2,2,2,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:07:18,1,3,13,0,0,1,1,1,2,2,1,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:07:36,1,3,14,0,0,1,1,1,3,2,1,1,6,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:08:05,1,3,15,0,0,1,1,2,3,2,1,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:08:30,1,3,16,0,0,1,1,3,3,2,1,2,7,9,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:09:02,1,3,17,0,0,1,1,3,4,2,2,1,8,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:09:38,1,3,18,0,0,1,1,3,3,2,1,2,8,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:10:11,1,3,19,0,0,1,1,3,4,2,1,2,8,11,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:11:57,1,4,20,0,0,1,2,0,0,1,1,1,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:12:18,1,4,21,0,0,1,2,1,0,1,2,2,9,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:12:51,1,4,22,0,0,1,2,1,1,1,1,1,10,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:13:14,1,4,23,0,0,1,2,2,1,1,2,2,10,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:13:58,1,4,24,0,0,1,2,2,2,1,1,1,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:14:19,1,4,25,0,0,1,2,3,2,1,2,1,12,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:15:01,1,5,26,0,0,2,2,0,0,2,1,1,13,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:15:30,1,5,27,0,0,2,2,1,0,2,1,2,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:15:47,1,5,28,0,0,2,2,1,1,2,1,2,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:16:02,1,5,29,0,0,2,2,1,2,2,2,1,14,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:16:40,1,5,30,0,0,2,2,2,2,2,1,2,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:16:57,1,5,31,0,0,2,2,2,3,2,1,1,15,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:17:25,1,5,32,0,0,2,2,3,3,2,1,2,15,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:17:42,1,5,33,0,0,2,2,3,4,2,2,1,16,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:18:39,1,5,34,0,0,2,2,3,3,2,1,2,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:18:58,1,5,35,0,0,2,2,3,4,2,2,2,16,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:21:01,1,6,36,0,0,2,3,0,0,1,1,1,17,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:21:22,1,6,37,0,0,2,3,1,0,1,1,1,18,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:21:43,1,6,38,0,0,2,3,2,0,1,1,1,19,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:22:11,1,6,39,0,0,2,3,3,0,1,2,1,20,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:22:50,1,7,40,0,0,3,3,0,0,2,1,2,20,20,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:23:15,1,7,41,0,0,3,3,0,1,2,1,2,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:23:35,1,7,42,0,0,3,3,0,2,2,1,2,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:23:54,1,7,43,0,0,3,3,0,3,2,1,2,20,23,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:25:49,1,8,44,0,0,3,4,0,0,1,1,1,21,23,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:26:21,1,8,45,0,0,3,4,1,0,1,2,2,21,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:27:01,1,8,46,0,0,3,4,1,1,1,2,1,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:27:46,1,8,47,0,0,3,4,2,1,1,2,2,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:28:39,1,8,48,0,0,3,4,2,2,1,2,2,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:29:31,1,8,49,0,0,3,4,2,3,1,1,1,23,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:30:11,1,8,50,0,0,3,4,3,3,1,1,1,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:30:36,1,8,51,0,0,3,4,4,3,1,1,1,25,26,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:31:03,1,9,52,0,0,4,4,0,0,2,2,2,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:31:40,1,9,53,0,0,4,4,0,1,2,2,2,25,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:32:20,1,9,54,0,0,4,4,0,2,2,1,2,25,29,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:32:46,1,9,55,0,0,4,4,0,3,2,1,2,25,30,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:34:58,1,10,56,0,0,4,5,0,0,1,2,2,25,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:35:32,1,10,57,0,0,4,5,0,1,1,2,2,25,32,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:36:08,1,10,58,0,0,4,5,0,2,1,1,1,26,32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:36:29,1,10,59,0,0,4,5,1,2,1,1,2,26,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:36:58,1,10,60,0,0,4,5,1,3,1,2,2,26,34,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:39:34,2,1,61,0,1,0,0,0,0,2,1,2,26,35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:40:06,2,1,62,0,1,0,0,0,1,2,1,1,27,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:40:33,2,1,63,0,1,0,0,1,1,2,2,1,28,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:41:23,2,1,64,0,1,0,0,2,1,2,2,2,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:41:57,2,1,65,0,1,0,0,2,2,2,1,2,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:42:18,2,1,66,0,1,0,0,2,3,2,2,1,29,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:42:54,2,1,67,0,1,0,0,3,3,2,1,1,30,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:43:25,2,1,68,0,1,0,0,4,3,2,2,2,30,38,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:44:04,2,1,69,0,1,0,0,3,3,2,2,1,31,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:55:02,2,1,70,0,1,0,0,4,3,2,2,1,32,38,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:56:45,2,2,71,0,1,1,0,0,0,1,2,1,33,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:57:22,2,2,72,0,1,1,0,1,0,1,1,2,33,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:57:42,2,2,73,0,1,1,0,1,1,1,1,1,34,39,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:58:06,2,2,74,0,1,1,0,2,1,1,1,1,35,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:58:27,2,2,75,0,1,1,0,3,1,1,1,1,36,39,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:59:16,2,3,76,0,1,2,0,0,0,2,2,2,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:59:42,2,3,77,0,1,2,0,0,1,2,1,2,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,0:59:57,2,3,78,0,1,2,0,0,2,2,1,2,36,42,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:00:22,2,3,79,0,1,2,0,0,3,2,1,2,36,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:01:58,2,4,80,0,1,2,1,0,0,1,1,1,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:02:16,2,4,81,0,1,2,1,1,0,1,1,2,37,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:02:45,2,4,82,0,1,2,1,1,1,1,1,1,38,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:03:04,2,4,83,0,1,2,1,2,1,1,1,1,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:03:23,2,4,84,0,1,2,1,3,1,1,1,1,40,44,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:04:03,2,5,85,0,1,3,1,0,0,2,1,2,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:04:42,2,5,86,0,1,3,1,0,1,2,1,1,41,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:05:10,2,5,87,0,1,3,1,1,1,2,1,1,42,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:05:58,2,5,88,0,1,3,1,2,1,2,1,2,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:06:16,2,5,89,0,1,3,1,2,2,2,1,1,43,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:06:49,2,5,90,0,1,3,1,3,2,2,1,2,43,47,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:07:16,2,5,91,0,1,3,1,3,3,2,1,1,44,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:08:00,2,5,92,0,1,3,1,4,3,2,1,2,44,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:08:23,2,5,93,0,1,3,1,3,3,2,2,2,44,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:08:57,2,5,94,0,1,3,1,3,4,2,2,2,44,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:11:05,2,6,95,0,1,3,2,0,0,1,1,1,45,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:11:26,2,6,96,0,1,3,2,1,0,1,1,1,46,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:12:00,2,6,97,0,1,3,2,2,0,1,2,2,46,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:12:34,2,6,98,0,1,3,2,2,1,1,2,2,46,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:13:17,2,6,99,0,1,3,2,2,2,1,1,2,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:13:40,2,6,100,0,1,3,2,2,3,1,2,2,46,54,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:14:38,2,7,101,0,1,3,3,0,0,2,1,1,47,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:15:44,2,7,102,0,1,3,3,1,0,2,2,2,47,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:16:14,2,7,103,0,1,3,3,1,1,2,2,2,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:16:46,2,7,104,0,1,3,3,1,2,2,1,2,47,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:17:08,2,7,105,0,1,3,3,1,3,2,1,2,47,58,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:19:00,2,8,106,0,1,3,4,0,0,1,1,1,48,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:19:30,2,8,107,0,1,3,4,1,0,1,1,1,49,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:19:58,2,8,108,0,1,3,4,2,0,1,1,1,50,58,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:20:31,2,8,109,0,1,3,4,3,0,1,1,1,51,58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:21:01,2,9,110,0,1,4,4,0,0,2,1,2,51,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:21:22,2,9,111,0,1,4,4,0,1,2,1,2,51,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:21:39,2,9,112,0,1,4,4,0,2,2,1,2,51,61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:21:55,2,9,113,0,1,4,4,0,3,2,2,1,52,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:22:37,2,9,114,0,1,4,4,1,3,2,1,2,52,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:24:34,2,10,115,0,1,4,5,0,0,1,2,2,52,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:25:30,2,10,116,0,1,4,5,0,1,1,2,1,53,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:26:04,2,10,117,0,1,4,5,1,1,1,1,1,54,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:26:23,2,10,118,0,1,4,5,2,1,1,1,1,55,63,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:26:52,2,10,119,0,1,4,5,3,1,1,1,1,56,63,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:27:26,2,11,120,0,1,5,5,0,0,2,1,1,57,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:27:54,2,11,121,0,1,5,5,1,0,2,2,1,58,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:28:27,2,11,122,0,1,5,5,2,0,2,1,2,58,64,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,1:28:49,2,11,123,0,1,5,5,2,1,2,1,2,58,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
